Source File,Page,Period,Line
771_1653995188360.pdf,6,3 months ended 31st March 12 ,Consolidated Rs.'000 Rs.'000 Rs.'000 Rs.'000
771_1653995188360.pdf,6,3 months ended 31st March 12 ,"Profit for the period 1 ,033,224 2 94,833 1,657,852 1 ,040,206"
771_1653995188360.pdf,6,3 months ended 31st March 12 ,"Actuarial gains/ ( losses) on defined benefit plans ( 13,637) ( 1,690) (13,637) ( 1,690)"
771_1653995188360.pdf,6,3 months ended 31st March 12 ,"Deferred Tax effect on actuarial gains /(losses) on defined benefit plans 1 ,903 2 36 1,903 2 36"
771_1653995188360.pdf,6,3 months ended 31st March 12 ,"comprehensive income - (11,061) - (16,061)"
771_1653995188360.pdf,6,3 months ended 31st March 12 ,Acturial gains/(losses) on defined benefit plans 3 43 ( 298) 343 ( 298)
771_1653995188360.pdf,6,3 months ended 31st March 12 ,"Translation of Associate using foreign functional currency 1 20,483 1 1,584 121,930 1 0,710"
771_1653995188360.pdf,6,3 months ended 31st March 12 ,"Other comprehensive income for the period 1 09,092 ( 1,229) 110,539 ( 7,103)"
771_1653995188360.pdf,6,3 months ended 31st March 12 ,"Total comprehensive income for the period 1 ,142,316 2 93,604 1,768,391 1 ,033,103"
771_1653995188360.pdf,6,3 months ended 31st March 12 ,3 months ended 31st March 12 months ended 31st March
771_1653995188360.pdf,6,3 months ended 31st March 12 ,Company Rs.'000 Rs.'000 Rs.'000 Rs.'000
771_1653995188360.pdf,6,3 months ended 31st March 12 ,"Profit for the period 6 90,395 3 04,012 1,027,626 5 38,541"
771_1653995188360.pdf,6,3 months ended 31st March 12 ,"Actuarial gains/ ( losses) on defined benefit plans ( 4,288) 3 18 (4,288) 3 18"
771_1653995188360.pdf,6,3 months ended 31st March 12 ,Deferred Tax effect on actuarial gains /(losses) on defined benefit plans 6 00 ( 44) 600 ( 44)
771_1653995188360.pdf,6,3 months ended 31st March 12 ,"comprehensive income - (16,061) - (16,061)"
771_1653995188360.pdf,6,3 months ended 31st March 12 ,"Other comprehensive income for the period ( 3,688) ( 15,787) (3,688) ( 15,787)"
771_1653995188360.pdf,6,3 months ended 31st March 12 ,"Total comprehensive income for the period 6 86,707 2 88,225 1,023,938 5 22,754"
771_1653995188360.pdf,7,Unknown Period,Consolidated Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1653995188360.pdf,7,Unknown Period,"Balance as at 31st March 2020 2 20,262 219,250 1 ,359,141 1 22,698 1,029,857 2,951,208"
771_1653995188360.pdf,7,Unknown Period,"Profit for the period - - 637,139 - 4 03,067 1,040,206"
771_1653995188360.pdf,7,Unknown Period,"Interim dividend ( 279,094) ( 279,094)"
771_1653995188360.pdf,7,Unknown Period,"Dividend paid by Subsidiary companies to outside shareholders ( 256,386) (256,386)"
771_1653995188360.pdf,7,Unknown Period,"Balance as at 31st March 2021 2 20,262 219,250 1 ,700,361 1 33,408 1,175,550 3,448,831"
771_1653995188360.pdf,7,Unknown Period,"Balance as at 31st March 2021 2 20,262 219,250 1 ,700,361 1 33,408 1,175,550 3,448,831"
771_1653995188360.pdf,7,Unknown Period,"Profit for the period - - 1,298,953 - 3 58,899 1,657,852"
771_1653995188360.pdf,7,Unknown Period,"Interim dividend ( 312,585) ( 312,585)"
771_1653995188360.pdf,7,Unknown Period,"Balance as at 31st March 2022 2 20,262 219,250 2,679,957 2 55,338 1,529,830 4,904,637"
771_1653995188360.pdf,7,Unknown Period,Company Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1653995188360.pdf,7,Unknown Period,"Balance as at 31st March 2020 2 20,262 2 19,250 1,153,526 1,593,038"
771_1653995188360.pdf,7,Unknown Period,"Profit for the period - - 5 38,541 538,541"
771_1653995188360.pdf,7,Unknown Period,"Interim dividend ( 279,094) (279,094)"
771_1653995188360.pdf,7,Unknown Period,"Balance as at 31st March 2021 2 20,262 2 19,250 1,397,186 1,836,698"
771_1653995188360.pdf,7,Unknown Period,"Balance as at 31st March 2021 2 20,262 2 19,250 1,397,186 1,836,698"
771_1653995188360.pdf,7,Unknown Period,"Profit for the period - - 1 ,027,626 1,027,626"
771_1653995188360.pdf,7,Unknown Period,"Balance as at 31sMarch 2022 2 20,262 2 19,250 2,108,539 2,548,051"
771_1660564139519.pdf,4,2022 2021 Change,3 months ended 30th June
771_1660564139519.pdf,4,2022 2021 Change,2022 2021 Change 2022
771_1660564139519.pdf,4,2022 2021 Change,Rs. '000 Rs. '000 % Rs. '000
771_1660564139519.pdf,4,2022 2021 Change,"Revenue 2,767,931 1,400,300 98 6,536,932"
771_1660564139519.pdf,4,2022 2021 Change,"Cost of Sales ( 1,735,091) (955,738) 82 (4,351,826)"
771_1660564139519.pdf,4,2022 2021 Change,"Distribution Costs (473,936) ( 180,649) 162 ( 1,043,144)"
771_1660564139519.pdf,4,2022 2021 Change,"Profit from Operations 4 58,611 210,215 118 8 64,516"
771_1660564139519.pdf,4,2022 2021 Change,"Finance Cost ( 647) (3,778) -83 ( 29,725)"
771_1660564139519.pdf,4,2022 2021 Change,"Share of Profit/ (Loss) of Associate (9,117) (1,912) 377 5 81"
771_1660564139519.pdf,4,2022 2021 Change,"Profit Before Tax 1 ,171,090 2 29,242 411 1,895,470"
771_1660564139519.pdf,4,2022 2021 Change,"Taxation ( 179,417) (29,798) 502 ( 237,578)"
771_1660564139519.pdf,4,2022 2021 Change,"Profit for the Period from Continuing Operations 991,673 199,444 397 1,657,892"
771_1660564139519.pdf,4,2022 2021 Change,Loss after tax for the period from discontinued operations (15) (15) 0 ( 40)
771_1660564139519.pdf,4,2022 2021 Change,"Profit for the period 9 91,658 1 99,429 397 1,657,852"
771_1660564139519.pdf,4,2022 2021 Change,Earnings Per Share 74.57 1 2.62 116.35
771_1660564139519.pdf,4,2022 2021 Change,Earnings Per Share from Continuing Operations 74.57 1 2.62 116.35
771_1660564139519.pdf,5,2022 2021 Change,3 months ended 30th June
771_1660564139519.pdf,5,2022 2021 Change,2022 2021 Change 2022
771_1660564139519.pdf,5,2022 2021 Change,Rs. '000 Rs. '000 % Rs. '000
771_1660564139519.pdf,5,2022 2021 Change,"Revenue 9 92,380 442,716 124 2,387,002"
771_1660564139519.pdf,5,2022 2021 Change,"Cost of Sales ( 508,768) ( 302,037) 6 8 ( 1,475,101)"
771_1660564139519.pdf,5,2022 2021 Change,"Distribution Costs (122,800) (18,266) 5 72 ( 234,688)"
771_1660564139519.pdf,5,2022 2021 Change,"Profit from Operations 324,166 100,781 222 557,812"
771_1660564139519.pdf,5,2022 2021 Change,"Profit before Tax 719,046 1 14,193 530 1,163,085"
771_1660564139519.pdf,5,2022 2021 Change,"Taxation ( 110,055) ( 15,914) 5 92 ( 135,459)"
771_1660564139519.pdf,5,2022 2021 Change,"Profit Attributable to Ordinary Shareholders 608,991 9 8,279 520 1 ,027,626"
771_1660564139519.pdf,5,2022 2021 Change,Earnings Per Share 5 4.55 8 .80 9 2.05
771_1660564139519.pdf,5,2022 2021 Change,Dividend Per Share - - 2 8.00
771_1660564139519.pdf,6,"2022 2021 2022
",3 months ended 30th June
771_1660564139519.pdf,6,"2022 2021 2022
",Consolidated Rs.'000 Rs.'000 Rs.'000
771_1660564139519.pdf,6,"2022 2021 2022
","Profit for the period 9 91,658 1 99,429 1 ,657,852"
771_1660564139519.pdf,6,"2022 2021 2022
","Deferred Tax effect on actuarial gains /(losses) on defined benefit plans 1 ,903"
771_1660564139519.pdf,6,"2022 2021 2022
",Acturial gains/(losses) on defined benefit plans 3 43
771_1660564139519.pdf,6,"2022 2021 2022
","Translation of Associate using foreign functional currency 8 6,801 1 ,817 1 21,930"
771_1660564139519.pdf,6,"2022 2021 2022
","Other comprehensive income for the period 8 6,801 1 ,817 1 10,539"
771_1660564139519.pdf,6,"2022 2021 2022
","Total comprehensive income for the period 1 ,078,459 2 01,246 1 ,768,391"
771_1660564139519.pdf,6,"2022 2021 2022
",3 months ended 30th June
771_1660564139519.pdf,6,"2022 2021 2022
",Company Rs.'000 Rs.'000 Rs.'000
771_1660564139519.pdf,6,"2022 2021 2022
","Profit for the period 6 08,991 9 8,279 1 ,027,626"
771_1660564139519.pdf,6,"2022 2021 2022
",Deferred Tax effect on actuarial gains /(losses) on defined benefit plans - - 6 00
771_1660564139519.pdf,6,"2022 2021 2022
","Total comprehensive income for the period 6 08,991 9 8,279 1 ,023,938"
771_1660564139519.pdf,7,Unknown Period,Consolidated Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1660564139519.pdf,7,Unknown Period,"Balance as at 31st March 2021 2 20,262 2 19,250 1 ,700,361 1 33,408 1 ,175,550 3 ,448,831"
771_1660564139519.pdf,7,Unknown Period,"Profit for the period - - 1 ,298,953 - 3 58,899 1 ,657,852"
771_1660564139519.pdf,7,Unknown Period,"Interim dividend ( 312,585) ( 312,585)"
771_1660564139519.pdf,7,Unknown Period,"Balance as at 31st March 2022 2 20,262 2 19,250 2 ,679,957 2 55,338 1 ,529,830 4 ,904,637"
771_1660564139519.pdf,7,Unknown Period,"Balance as at 31st March 2022 2 20,262 2 19,250 2 ,679,957 2 55,338 1 ,529,830 4 ,904,637"
771_1660564139519.pdf,7,Unknown Period,"Prior period adjustment for Surcharge Tax - - ( 163,473) - - ( 163,473)"
771_1660564139519.pdf,7,Unknown Period,"Profit for the period - - 8 32,545 - 1 59,113 9 91,658"
771_1660564139519.pdf,7,Unknown Period,"Balance as at 30th June 2022 2 20,262 2 19,250 3 ,349,029 3 42,139 1 ,688,943 5 ,819,623"
771_1660564139519.pdf,7,Unknown Period,Company Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1660564139519.pdf,7,Unknown Period,"Balance as at 31st March 2021 2 20,262 2 19,250 1 ,397,186 1 ,836,698"
771_1660564139519.pdf,7,Unknown Period,"Profit for the period - - 1 ,027,626 1 ,027,626"
771_1660564139519.pdf,7,Unknown Period,"Interim dividend ( 312,585) ( 312,585)"
771_1660564139519.pdf,7,Unknown Period,"Balance as at 31st March 2022 2 20,262 2 19,250 2 ,108,539 2 ,548,051"
771_1660564139519.pdf,7,Unknown Period,"Balance as at 31st March 2022 2 20,262 2 19,250 2 ,108,539 2 ,548,051"
771_1660564139519.pdf,7,Unknown Period,"Prior period adjustment for Surcharge Tax - - ( 52,326) ( 52,326)"
771_1660564139519.pdf,7,Unknown Period,"Profit for the period - - 6 08,991 6 08,991"
771_1660564139519.pdf,7,Unknown Period,"Balance as at 30th June 2022 2 20,262 2 19,250 2 ,665,204 3 ,104,716"
771_1668418805462.pdf,4,2022 2021 Change,3 months ended 30th September 6 months ended 30th September
771_1668418805462.pdf,4,2022 2021 Change,2022 2021 Change 2022 2021 Change
771_1668418805462.pdf,4,2022 2021 Change,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1668418805462.pdf,4,2022 2021 Change,"Revenue 2,661,097 1 ,754,079 52 5,429,028 3 ,154,379 72"
771_1668418805462.pdf,4,2022 2021 Change,"Cost of Sales ( 1,979,877) ( 1,155,680) 71 ( 3,714,968) ( 2,111,418) 76"
771_1668418805462.pdf,4,2022 2021 Change,"Distribution Costs ( 353,007) ( 248,786) 42 ( 826,943) ( 429,436) 93"
771_1668418805462.pdf,4,2022 2021 Change,"Profit from Operations 2 17,655 2 79,132 -22 6 76,266 4 89,346 38"
771_1668418805462.pdf,4,2022 2021 Change,"Share of Profit/ (Loss) of Associate ( 4,370) ( 1,067) 310 (13,487) ( 2,978) 353"
771_1668418805462.pdf,4,2022 2021 Change,"Profit Before Tax 2 85,511 281,156 2 1,456,601 5 10,398 185"
771_1668418805462.pdf,4,2022 2021 Change,"Taxation ( 35,276) ( 37,821) -7 ( 214,693) (67,619) 218"
771_1668418805462.pdf,4,2022 2021 Change,"Profit for the Period from Continuing Operations 2 50,235 243,335 3 1,241,908 4 42,779 180"
771_1668418805462.pdf,4,2022 2021 Change,Loss after tax for the period from discontinued operations ( 15) ( 15) 0 ( 30) ( 30) 0
771_1668418805462.pdf,4,2022 2021 Change,"Profit for the period 2 50,220 243,320 3 1,241,878 4 42,749 180"
771_1668418805462.pdf,4,2022 2021 Change,Earnings Per Share 27.21 1 5.43 101.78 2 8.05
771_1668418805462.pdf,4,2022 2021 Change,Earnings Per Share from Continuing Operations 27.21 1 5.43 101.78 2 8.05
771_1668418805462.pdf,5,2022 2021 Change,3 months ended 30th September 6 months ended 30th September
771_1668418805462.pdf,5,2022 2021 Change,2022 2021 Change 2022 2021 Change
771_1668418805462.pdf,5,2022 2021 Change,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1668418805462.pdf,5,2022 2021 Change,"Revenue 1 ,109,685 6 25,069 78 2 ,102,065 1,067,785 97"
771_1668418805462.pdf,5,2022 2021 Change,"Cost of Sales ( 754,591) ( 408,279) 8 5 ( 1,263,359) (710,316) 7 8"
771_1668418805462.pdf,5,2022 2021 Change,"Distribution Costs ( 112,764) ( 46,257) 144 ( 235,564) ( 64,523) 2 65"
771_1668418805462.pdf,5,2022 2021 Change,"Administrative Expenses # D I V (/302!,055) ( 3 0 , -1 06) # D I V / 0 ! 6 ( 6 9 , 6- 23) ( 5 1 ,- 901) # D IV / 03 !4"
771_1668418805462.pdf,5,2022 2021 Change,"Profit from Operations 2 10,536 140,757 5 0 5 34,702 2 41,538 121"
771_1668418805462.pdf,5,2022 2021 Change,"Finance Cost ( 1,549) ( 1,688) ( 8) (2,595) ( 2,035) 2 8"
771_1668418805462.pdf,5,2022 2021 Change,"Profit before Tax 2 61,753 137,022 91 9 80,799 2 51,215 290"
771_1668418805462.pdf,5,2022 2021 Change,"Taxation ( 25,101) (17,726) 4 2 ( 135,156) ( 33,640) 3 02"
771_1668418805462.pdf,5,2022 2021 Change,"Profit Attributable to Ordinary Shareholders 236,652 1 19,296 9 8 8 45,643 217,575 289"
771_1668418805462.pdf,5,2022 2021 Change,Earnings Per Share 2 1.20 1 0.69 7 5.75 19.49
771_1668418805462.pdf,6,2022 2021 2022 2021,3 months ended 30th September 6 months ended 30th September
771_1668418805462.pdf,6,2022 2021 2022 2021,Consolidated Rs.'000 Rs.'000 Rs.'000 Rs.'000
771_1668418805462.pdf,6,2022 2021 2022 2021,"Profit for the period 2 50,220 2 43,320 1 ,241,878 4 42,749"
771_1668418805462.pdf,6,2022 2021 2022 2021,"Translation of Associate using foreign functional currency 3 ,526 ( 689) 9 0,327 1 ,128"
771_1668418805462.pdf,6,2022 2021 2022 2021,"Other comprehensive income for the period 3 ,526 ( 689) 9 0,327 1 ,128"
771_1668418805462.pdf,6,2022 2021 2022 2021,"Total comprehensive income for the period 2 53,746 2 42,631 1 ,332,205 4 43,877"
771_1668418805462.pdf,6,2022 2021 2022 2021,3 months ended 30th September 6 months ended 30th September
771_1668418805462.pdf,6,2022 2021 2022 2021,Company Rs.'000 Rs.'000 Rs.'000 Rs.'000
771_1668418805462.pdf,6,2022 2021 2022 2021,"Profit for the period 2 36,652 1 19,296 8 45,643 2 17,575"
771_1668418805462.pdf,6,2022 2021 2022 2021,"Total comprehensive income for the period 2 36,652 1 19,296 8 45,643 2 17,575"
771_1668418805462.pdf,7,Unknown Period,Consolidated Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1668418805462.pdf,7,Unknown Period,"Balance as at 31st March 2021 2 20,262 2 19,250 1 ,700,361 1 33,408 1 ,175,550 3 ,448,831"
771_1668418805462.pdf,7,Unknown Period,"Profit for the period - - 1 ,298,953 - 3 58,899 1 ,657,852"
771_1668418805462.pdf,7,Unknown Period,"Interim dividend ( 312,585) ( 312,585)"
771_1668418805462.pdf,7,Unknown Period,"Balance as at 31st March 2022 2 20,262 2 19,250 2 ,679,957 2 55,338 1 ,529,830 4 ,904,637"
771_1668418805462.pdf,7,Unknown Period,"Balance as at 31st March 2022 2 20,262 2 19,250 2 ,679,957 2 55,338 1 ,529,830 4 ,904,637"
771_1668418805462.pdf,7,Unknown Period,"Prior period adjustment for Surcharge Tax - - ( 326,140) - - ( 326,140)"
771_1668418805462.pdf,7,Unknown Period,"Profit for the period - - 1 ,136,303 - 1 05,575 1 ,241,878"
771_1668418805462.pdf,7,Unknown Period,"Balance as at 30th September 2022 2 20,262 2 19,250 3 ,490,120 3 45,665 1 ,635,405 5 ,910,702"
771_1668418805462.pdf,7,Unknown Period,Company Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1668418805462.pdf,7,Unknown Period,"Balance as at 31st March 2021 2 20,262 2 19,250 1 ,397,186 1 ,836,698"
771_1668418805462.pdf,7,Unknown Period,"Profit for the period - - 1 ,027,626 1 ,027,626"
771_1668418805462.pdf,7,Unknown Period,"Interim dividend ( 312,585) ( 312,585)"
771_1668418805462.pdf,7,Unknown Period,"Balance as at 31st March 2022 2 20,262 2 19,250 2 ,108,539 2 ,548,051"
771_1668418805462.pdf,7,Unknown Period,"Balance as at 31st March 2022 2 20,262 2 19,250 2 ,108,539 2 ,548,051"
771_1668418805462.pdf,7,Unknown Period,"Prior period adjustment for Surcharge Tax - - ( 104,652) ( 104,652)"
771_1668418805462.pdf,7,Unknown Period,"Profit for the period - - 8 45,643 8 45,643"
771_1668418805462.pdf,7,Unknown Period,"Balance as at 30th September 2022 2 20,262 2 19,250 2 ,849,530 3 ,289,042"
771_1676454189961.pdf,4,3 months ended 31st December 9 ,3 months ended 31st December 9 months ended 31st December
771_1676454189961.pdf,4,3 months ended 31st December 9 ,2022 2021 Change 2022 2021 Change
771_1676454189961.pdf,4,3 months ended 31st December 9 ,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1676454189961.pdf,4,3 months ended 31st December 9 ,"Revenue 1,909,048 1 ,778,416 7 7,338,076 4,932,795 4 9"
771_1676454189961.pdf,4,3 months ended 31st December 9 ,"Cost of Sales (1,487,153) (1,202,429) 24 (5,202,121) ( 3,313,847) 5 7"
771_1676454189961.pdf,4,3 months ended 31st December 9 ,"Distribution Costs (308,958) (299,925) 3 ( 1,135,901) ( 729,362) 5 6"
771_1676454189961.pdf,4,3 months ended 31st December 9 ,"Profit from Operations 1 1,502 205,982 (94) 6 87,768 6 95,327 ( 1)"
771_1676454189961.pdf,4,3 months ended 31st December 9 ,"Finance Cost 45,655 ( 15,432) (396) ( 713) (28,129) ( 97)"
771_1676454189961.pdf,4,3 months ended 31st December 9 ,"Share of Profit/ (Loss) of Associate ( 5,576) 3,493 (260) (19,063) 5 14 ( 3,809)"
771_1676454189961.pdf,4,3 months ended 31st December 9 ,"Profit Before Tax 7 8,596 2 13,538 (63) 1,535,197 7 23,934 1 12"
771_1676454189961.pdf,4,3 months ended 31st December 9 ,"Taxation ( 26,038) ( 31,643) (18) (240,731) (99,261) 1 43"
771_1676454189961.pdf,4,3 months ended 31st December 9 ,"Profit for the Period from Continuing Operations 5 2,558 181,895 (71) 1 ,294,466 6 24,673 1 07"
771_1676454189961.pdf,4,3 months ended 31st December 9 ,Loss after tax for the period from discontinued operations ( 15) (15) - ( 45) ( 45) -
771_1676454189961.pdf,4,3 months ended 31st December 9 ,"Profit for the period 5 2,543 181,880 (71) 1,294,421 6 24,628 1 07"
771_1676454189961.pdf,4,3 months ended 31st December 9 ,Earnings Per Share 5.49 1 3.27 107.27 41.32
771_1676454189961.pdf,4,3 months ended 31st December 9 ,Earnings Per Share from Continuing Operations 5.49 1 3.27 107.27 41.32
771_1676454189961.pdf,5,3 months ended 31st December 9 ,3 months ended 31st December 9 months ended 31st December
771_1676454189961.pdf,5,3 months ended 31st December 9 ,2022 2021 Change 2022 2021 Change
771_1676454189961.pdf,5,3 months ended 31st December 9 ,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1676454189961.pdf,5,3 months ended 31st December 9 ,"Revenue 522,708 608,294 ( 14) 2 ,624,773 1 ,676,079 5 7"
771_1676454189961.pdf,5,3 months ended 31st December 9 ,"Cost of Sales ( 413,390) (372,274) 1 1 ( 1,676,749) (1,082,590) 5 5"
771_1676454189961.pdf,5,3 months ended 31st December 9 ,"Distribution Costs ( 50,592) ( 81,810) ( 38) ( 286,156) ( 146,333) 9 6"
771_1676454189961.pdf,5,3 months ended 31st December 9 ,"Profit from Operations 2 6,607 129,414 ( 79) 5 61,309 3 70,952 5 1"
771_1676454189961.pdf,5,3 months ended 31st December 9 ,"Finance Cost ( 1,754) ( 2,954) ( 41) ( 4,349) (4,989) ( 13)"
771_1676454189961.pdf,5,3 months ended 31st December 9 ,"Profit before Tax 9 9,440 1 39,320 ( 29) 1,080,239 3 90,535 1 77"
771_1676454189961.pdf,5,3 months ended 31st December 9 ,"Taxation ( 27,250) ( 19,664) 3 9 ( 162,406) (53,304) 2 05"
771_1676454189961.pdf,5,3 months ended 31st December 9 ,"Profit Attributable to Ordinary Shareholders 72,190 119,656 ( 40) 9 17,833 337,231 1 72"
771_1676454189961.pdf,5,3 months ended 31st December 9 ,Earnings Per Share 6 .47 1 0.72 8 2.22 3 0.21
771_1676454189961.pdf,7,3 months ended 31st December 9 ,3 months ended 31st December 9 months ended 31st December
771_1676454189961.pdf,7,3 months ended 31st December 9 ,Consolidated Rs.'000 Rs.'000 Rs.'000 Rs.'000
771_1676454189961.pdf,7,3 months ended 31st December 9 ,"Profit for the period 5 2,543 1 81,879 1 ,294,421 6 24,628"
771_1676454189961.pdf,7,3 months ended 31st December 9 ,"Translation of Associate using foreign functional currency 1 ,868 3 19 9 2,195 1 ,447"
771_1676454189961.pdf,7,3 months ended 31st December 9 ,"Other comprehensive income for the period 1 ,868 3 19 9 2,195 1 ,447"
771_1676454189961.pdf,7,3 months ended 31st December 9 ,"Total comprehensive income for the period 54,411 182,198 1,386,616 626,075"
771_1676454189961.pdf,7,3 months ended 31st December 9 ,3 months ended 31st December 9 months ended 31st December
771_1676454189961.pdf,7,3 months ended 31st December 9 ,Company Rs.'000 Rs.'000 Rs.'000 Rs.'000
771_1676454189961.pdf,7,3 months ended 31st December 9 ,"Profit for the period 7 2,190 1 19,656 9 17,833 3 37,231"
771_1676454189961.pdf,7,3 months ended 31st December 9 ,"Total comprehensive income for the period 72,190 119,656 917,833 337,231"
771_1676454189961.pdf,8,Unknown Period,Consolidated Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1676454189961.pdf,8,Unknown Period,"Balance as at 31st March 2021 2 20,262 2 19,250 1 ,700,361 1 33,408 1 ,175,550 3 ,448,831"
771_1676454189961.pdf,8,Unknown Period,"Profit for the period - - 1 ,298,953 - 3 58,899 1 ,657,852"
771_1676454189961.pdf,8,Unknown Period,"Interim dividend ( 312,585) ( 312,585)"
771_1676454189961.pdf,8,Unknown Period,"Balance as at 31st March 2022 2 20,262 2 19,250 2 ,679,957 2 55,338 1 ,529,830 4 ,904,637"
771_1676454189961.pdf,8,Unknown Period,"Balance as at 31st March 2022 2 20,262 2 19,250 2 ,679,957 2 55,338 1 ,529,830 4 ,904,637"
771_1676454189961.pdf,8,Unknown Period,"Prior period adjustment for Surcharge Tax - - ( 326,140) - - ( 326,140)"
771_1676454189961.pdf,8,Unknown Period,"Profit for the period - - 1 ,197,569 - 9 6,852 1 ,294,421"
771_1676454189961.pdf,8,Unknown Period,"Balance as at 31st December 2022 2 20,262 2 19,250 3 ,551,386 3 47,533 1 ,626,682 5 ,965,113"
771_1676454189961.pdf,8,Unknown Period,Company Rs. '000 Rs. '000 Rs. '000 Rs. '000
771_1676454189961.pdf,8,Unknown Period,"Balance as at 31st March 2021 2 20,262 2 19,250 1 ,397,186 1 ,836,698"
771_1676454189961.pdf,8,Unknown Period,"Profit for the period - - 1 ,027,626 1 ,027,626"
771_1676454189961.pdf,8,Unknown Period,"Interim dividend ( 312,585) ( 312,585)"
771_1676454189961.pdf,8,Unknown Period,"Balance as at 31st March 2022 2 20,262 2 19,250 2 ,108,539 2 ,548,051"
771_1676454189961.pdf,8,Unknown Period,"Balance as at 31st March 2022 2 20,262 2 19,250 2 ,108,539 2 ,548,051"
771_1676454189961.pdf,8,Unknown Period,"Prior period adjustment for Surcharge Tax - - ( 104,652) ( 104,652)"
771_1676454189961.pdf,8,Unknown Period,"Profit for the period - - 9 17,833 9 17,833"
771_1676454189961.pdf,8,Unknown Period,"Balance as at 31st December 2022 2 20,262 2 19,250 2 ,921,720 3 ,361,232"
771_1685527094110.pdf,4,3 months ended 31st March 12 ,3 months ended 31st March 12 months ended 31st March
771_1685527094110.pdf,4,3 months ended 31st March 12 ,2023 2022 Change 2023 2022 Change
771_1685527094110.pdf,4,3 months ended 31st March 12 ,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1685527094110.pdf,4,3 months ended 31st March 12 ,"Revenue 1 ,702,720 1 ,604,137 6 9,040,796 6 ,536,932 3 8"
771_1685527094110.pdf,4,3 months ended 31st March 12 ,"Cost of Sales (1,234,766) ( 1,037,979) 19 ( 6,436,887) (4,351,826) 4 8"
771_1685527094110.pdf,4,3 months ended 31st March 12 ,"Distribution Costs ( 304,953) ( 313,782) (3) (1,440,854) ( 1,043,144) 3 8"
771_1685527094110.pdf,4,3 months ended 31st March 12 ,"Profit from Operations 1 9,939 1 69,189 (88) 7 07,707 8 64,516 ( 18)"
771_1685527094110.pdf,4,3 months ended 31st March 12 ,"Share of Profit/ (Loss) of Associate (4,260) 6 7 (6,458) (23,323) 5 81 ( 4,114)"
771_1685527094110.pdf,4,3 months ended 31st March 12 ,"Profit Before Tax (247,880) 1 ,171,536 (121) 1 ,287,317 1,895,470 ( 32)"
771_1685527094110.pdf,4,3 months ended 31st March 12 ,"Taxation 4 71 (138,317) (100) ( 240,260) ( 237,578) 1"
771_1685527094110.pdf,4,3 months ended 31st March 12 ,"Profit for the Period from Continuing Operations (247,409) 1,033,219 (124) 1,047,057 1,657,892 ( 37)"
771_1685527094110.pdf,4,3 months ended 31st March 12 ,Loss after tax for the period from discontinued operations (24) 5 (572) ( 69) ( 40) 7 2
771_1685527094110.pdf,4,3 months ended 31st March 12 ,"Profit for the period (247,433) 1 ,033,224 (124) 1,046,988 1,657,852 ( 37)"
771_1685527094110.pdf,4,3 months ended 31st March 12 ,Earnings Per Share (19.59) 7 5.03 87.69 1 16.35
771_1685527094110.pdf,4,3 months ended 31st March 12 ,Earnings Per Share from Continuing Operations (19.59) 7 5.03 87.68 1 16.35
771_1685527094110.pdf,4,3 months ended 31st March 12 ,Dividend per Share 35.00 28.00 35.00 28.00
771_1685527094110.pdf,5,3 months ended 31st March 12 ,3 months ended 31st March 12 months ended 31st March
771_1685527094110.pdf,5,3 months ended 31st March 12 ,2023 2022 Change 2023 2022 Change
771_1685527094110.pdf,5,3 months ended 31st March 12 ,Rs. '000 Rs. '000 % Rs. '000 Rs. '000 %
771_1685527094110.pdf,5,3 months ended 31st March 12 ,"Revenue 516,552 7 10,923 ( 27) 3,141,325 2 ,387,002 3 2"
771_1685527094110.pdf,5,3 months ended 31st March 12 ,"Cost of Sales ( 329,492) ( 392,511) ( 16) ( 2,006,241) ( 1,475,101) 36"
771_1685527094110.pdf,5,3 months ended 31st March 12 ,"Distribution Costs ( 49,991) ( 88,355) ( 43) (336,147) ( 234,688) 43"
771_1685527094110.pdf,5,3 months ended 31st March 12 ,"Administrative Expenses # D I V( 5/10!,971) ( 4 3 , 9 - 02) # D I V / 0 1!8 ( 1 5 3 , 9- 20) ( 1 2 2 ,-1 20) # D I V / 0 2!6"
771_1685527094110.pdf,5,3 months ended 31st March 12 ,"Profit from Operations 8 5,457 1 86,860 ( 54) 6 46,766 557,812 16"
771_1685527094110.pdf,5,3 months ended 31st March 12 ,"Finance Cost ( 1,470) ( 1,056) 39 ( 5,819) ( 6,045) ( 4)"
